sample_id,severity,method,base_si_sdr,base_lsd,base_hf_lsd,stoi,estoi,si_sdr,lsd,hf_lsd,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00002.pt:42,medium,zero,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,18.89980866820135,18.104333877563477,18.323719024658203,-0.1840927856473371,5.043713569641113,4.644020080566406
adaptive_shard_00002.pt:42,medium,shuffled,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,18.894091035412913,18.075511932373047,18.261844635009766,-0.18981041843577273,5.014891624450684,4.582145690917969
adaptive_shard_00002.pt:42,medium,predicted,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,18.87510954739715,18.117605209350586,18.235389709472656,-0.208791906451534,5.056984901428223,4.555690765380859
adaptive_shard_00002.pt:42,medium,oracle,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,18.893610705096574,18.07552146911621,18.257688522338867,-0.19029074875211194,5.014901161193848,4.57798957824707
adaptive_shard_00002.pt:43,heavy,zero,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,14.875599961275565,18.489294052124023,18.957931518554688,-0.08780658238037908,4.124154090881348,4.140188217163086
adaptive_shard_00002.pt:43,heavy,shuffled,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,14.863362717603133,18.523115158081055,18.931495666503906,-0.10004382605281137,4.157975196838379,4.113752365112305
adaptive_shard_00002.pt:43,heavy,predicted,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,14.875384991253402,18.365158081054688,18.78057098388672,-0.08802155240254272,4.000018119812012,3.962827682495117
adaptive_shard_00002.pt:43,heavy,oracle,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,14.875413823654632,18.365135192871094,18.780895233154297,-0.08799272000131175,3.999995231628418,3.9631519317626953
adaptive_shard_00002.pt:72,clean,zero,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,22.927527889923958,13.737435340881348,14.364697456359863,-0.5387107044429129,4.22556209564209,4.883701324462891
adaptive_shard_00002.pt:72,clean,shuffled,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,22.920226668480566,13.775004386901855,14.381720542907715,-0.5460119258863045,4.263131141662598,4.900724411010742
adaptive_shard_00002.pt:72,clean,predicted,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,22.854365464152608,13.74305248260498,14.266376495361328,-0.6118731302142635,4.231179237365723,4.7853803634643555
adaptive_shard_00002.pt:72,clean,oracle,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,22.865509980588435,13.769474983215332,14.333406448364258,-0.6007286137784362,4.257601737976074,4.852410316467285
adaptive_shard_00002.pt:73,light,zero,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,15.974225306168382,14.740873336791992,15.96173095703125,-0.07527685503540482,1.419896125793457,-0.02999114990234375
adaptive_shard_00002.pt:73,light,shuffled,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,15.974983682467741,14.60567569732666,15.777030944824219,-0.07451847873604578,1.284698486328125,-0.214691162109375
adaptive_shard_00002.pt:73,light,predicted,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,15.976422165002848,14.680408477783203,15.885469436645508,-0.07307999620093852,1.359431266784668,-0.10625267028808594
adaptive_shard_00002.pt:73,light,oracle,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,15.981575980071337,14.616220474243164,15.859619140625,-0.06792618113244941,1.295243263244629,-0.13210296630859375
adaptive_shard_00002.pt:74,medium,zero,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.094590694879558,15.795369148254395,17.4417667388916,0.049478472133831275,1.759115219116211,2.045553207397461
adaptive_shard_00002.pt:74,medium,shuffled,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.096812090111228,15.808431625366211,17.358978271484375,0.05169986736550136,1.7721776962280273,1.9627647399902344
adaptive_shard_00002.pt:74,medium,predicted,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.096935627711936,15.791372299194336,17.35456657409668,0.05182340496620963,1.7551183700561523,1.958353042602539
adaptive_shard_00002.pt:74,medium,oracle,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.096812090111228,15.808431625366211,17.358978271484375,0.05169986736550136,1.7721776962280273,1.9627647399902344
adaptive_shard_00002.pt:75,heavy,zero,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.502634528467825,15.656301498413086,16.875003814697266,0.010706981256355164,2.032172203063965,2.7073354721069336
adaptive_shard_00002.pt:75,heavy,shuffled,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.502358377989823,15.68626594543457,16.855398178100586,0.010430830778353162,2.062136650085449,2.687729835510254
adaptive_shard_00002.pt:75,heavy,predicted,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.502743873462024,15.546910285949707,16.72257423400879,0.01081632625055473,1.922780990600586,2.554905891418457
adaptive_shard_00002.pt:75,heavy,oracle,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.502742007374476,15.546860694885254,16.72174835205078,0.010814460163006245,1.9227313995361328,2.554080009460449
