sample_id,shard_file,offset,severity,noise_target,snr_target,bandwidth_target,bit_target,method,pesq,stoi,estoi,si_sdr,lsd,hf_lsd,delta_stoi_vs_base,delta_estoi_vs_base,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00002.pt:4,adaptive_shard_00002.pt,4,clean,0.0,0.0,0,0,v1,nan,nan,nan,25.615549892388294,11.282377243041992,9.204648971557617,nan,nan,-0.40124878437115186,-4.909629821777344,-7.356468200683594
adaptive_shard_00002.pt:4,adaptive_shard_00002.pt,4,clean,0.0,0.0,0,0,v2,nan,nan,nan,25.586947152316554,11.922073364257812,11.976279258728027,nan,nan,-0.429851524442892,-4.269933700561523,-4.584837913513184
adaptive_shard_00002.pt:5,adaptive_shard_00002.pt,5,light,0.0,0.0,1,2,degraded,nan,nan,nan,36.08091887053815,12.67674732208252,14.476933479309082,nan,nan,10.708123469815437,-5.5432024002075195,-5.92124080657959
adaptive_shard_00002.pt:5,adaptive_shard_00002.pt,5,light,0.0,0.0,1,2,base,nan,nan,nan,25.372795400722712,18.21994972229004,20.398174285888672,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:5,adaptive_shard_00002.pt,5,light,0.0,0.0,1,2,v1,nan,nan,nan,25.229068990371438,14.925230026245117,14.801457405090332,nan,nan,-0.14372641035127387,-3.294719696044922,-5.59671688079834
adaptive_shard_00002.pt:5,adaptive_shard_00002.pt,5,light,0.0,0.0,1,2,v2,nan,nan,nan,25.05060873923615,16.087196350097656,18.97698211669922,nan,nan,-0.32218666148656183,-2.132753372192383,-1.4211921691894531
adaptive_shard_00002.pt:6,adaptive_shard_00002.pt,6,medium,1.0,22.700424194335938,2,2,degraded,nan,nan,nan,22.195764562037304,27.60586929321289,31.89379119873047,nan,nan,-3.375949652651215,12.472099304199219,16.56132984161377
adaptive_shard_00002.pt:6,adaptive_shard_00002.pt,6,medium,1.0,22.700424194335938,2,2,base,nan,nan,nan,25.57171421468852,15.133769989013672,15.3324613571167,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:6,adaptive_shard_00002.pt,6,medium,1.0,22.700424194335938,2,2,v1,nan,nan,nan,25.83217003126776,15.286971092224121,14.713386535644531,nan,nan,0.2604558165792419,0.15320110321044922,-0.619074821472168
adaptive_shard_00002.pt:6,adaptive_shard_00002.pt,6,medium,1.0,22.700424194335938,2,2,v2,nan,nan,nan,25.292343017193076,14.824294090270996,15.023087501525879,nan,nan,-0.27937119749544337,-0.3094758987426758,-0.3093738555908203
adaptive_shard_00002.pt:7,adaptive_shard_00002.pt,7,heavy,1.0,9.842100143432617,2,3,degraded,nan,nan,nan,9.745319449559517,38.72089767456055,43.98474884033203,nan,nan,-10.350374373118559,24.380847930908203,30.38114356994629
adaptive_shard_00002.pt:7,adaptive_shard_00002.pt,7,heavy,1.0,9.842100143432617,2,3,base,nan,nan,nan,20.095693822678076,14.340049743652344,13.603605270385742,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:7,adaptive_shard_00002.pt,7,heavy,1.0,9.842100143432617,2,3,v1,nan,nan,nan,20.222674784263667,14.836386680603027,13.782166481018066,nan,nan,0.12698096158559125,0.4963369369506836,0.17856121063232422
adaptive_shard_00002.pt:7,adaptive_shard_00002.pt,7,heavy,1.0,9.842100143432617,2,3,v2,nan,nan,nan,20.072837634473974,14.538907051086426,13.97712230682373,nan,nan,-0.022856188204102068,0.19885730743408203,0.3735170364379883
adaptive_shard_00002.pt:40,adaptive_shard_00002.pt,40,clean,0.0,0.0,0,0,degraded,nan,nan,nan,108.41635820464276,11.962716102600098,11.962701797485352,nan,nan,84.7009503181097,1.3143281936645508,1.6873798370361328
adaptive_shard_00002.pt:40,adaptive_shard_00002.pt,40,clean,0.0,0.0,0,0,base,nan,nan,nan,23.715407886533054,10.648387908935547,10.275321960449219,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:40,adaptive_shard_00002.pt,40,clean,0.0,0.0,0,0,v1,nan,nan,nan,23.31308280554755,6.571855068206787,6.46472692489624,nan,nan,-0.4023250809855057,-4.07653284072876,-3.8105950355529785
adaptive_shard_00002.pt:40,adaptive_shard_00002.pt,40,clean,0.0,0.0,0,0,v2,nan,nan,nan,23.271179243130796,6.498956680297852,6.026485443115234,nan,nan,-0.4442286434022584,-4.149431228637695,-4.248836517333984
adaptive_shard_00002.pt:41,adaptive_shard_00002.pt,41,light,0.0,0.0,1,2,degraded,nan,nan,nan,24.25327100030302,19.251928329467773,20.252002716064453,nan,nan,3.2011475874308175,7.450565338134766,7.379642486572266
adaptive_shard_00002.pt:41,adaptive_shard_00002.pt,41,light,0.0,0.0,1,2,base,nan,nan,nan,21.052123412872202,11.801362991333008,12.872360229492188,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:41,adaptive_shard_00002.pt,41,light,0.0,0.0,1,2,v1,nan,nan,nan,21.03473943227954,9.595297813415527,11.203967094421387,nan,nan,-0.017383980592661885,-2.2060651779174805,-1.6683931350708008
adaptive_shard_00002.pt:41,adaptive_shard_00002.pt,41,light,0.0,0.0,1,2,v2,nan,nan,nan,20.98024420220217,10.09302043914795,12.165520668029785,nan,nan,-0.07187921067003344,-1.7083425521850586,-0.7068395614624023
adaptive_shard_00002.pt:42,adaptive_shard_00002.pt,42,medium,1.0,22.375642776489258,2,1,degraded,nan,nan,nan,18.153220193857063,31.176246643066406,35.09324264526367,nan,nan,-0.9306812599916228,18.115626335144043,21.352869987487793
adaptive_shard_00002.pt:42,adaptive_shard_00002.pt,42,medium,1.0,22.375642776489258,2,1,base,nan,nan,nan,19.083901453848686,13.060620307922363,13.740372657775879,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:42,adaptive_shard_00002.pt,42,medium,1.0,22.375642776489258,2,1,v1,nan,nan,nan,19.093591493371434,12.231538772583008,13.945273399353027,nan,nan,0.009690039522748606,-0.8290815353393555,0.20490074157714844
adaptive_shard_00002.pt:42,adaptive_shard_00002.pt,42,medium,1.0,22.375642776489258,2,1,v2,nan,nan,nan,18.968551867579325,12.09574031829834,13.772237777709961,nan,nan,-0.11534958626936032,-0.9648799896240234,0.03186511993408203
adaptive_shard_00002.pt:43,adaptive_shard_00002.pt,43,heavy,1.0,7.603249549865723,2,3,degraded,nan,nan,nan,7.215240998303059,43.25601577758789,48.361263275146484,nan,nan,-7.748165545352885,28.890875816345215,33.53222179412842
adaptive_shard_00002.pt:43,adaptive_shard_00002.pt,43,heavy,1.0,7.603249549865723,2,3,base,nan,nan,nan,14.963406543655944,14.365139961242676,14.829041481018066,nan,nan,0.0,0.0,0.0
adaptive_shard_00002.pt:43,adaptive_shard_00002.pt,43,heavy,1.0,7.603249549865723,2,3,v1,nan,nan,nan,15.028789690232209,13.050159454345703,13.858993530273438,nan,nan,0.06538314657626465,-1.3149805068969727,-0.9700479507446289
adaptive_shard_00002.pt:43,adaptive_shard_00002.pt,43,heavy,1.0,7.603249549865723,2,3,v2,nan,nan,nan,14.9297499683004,13.124457359313965,13.8902587890625,nan,nan,-0.033656575355545115,-1.240682601928711,-0.9387826919555664
adaptive_shard_00002.pt:72,adaptive_shard_00002.pt,72,clean,0.0,0.0,0,0,degraded,nan,nan,nan,105.78049720164105,9.114919662475586,9.114911079406738,nan,nan,82.31425860727418,-0.3969535827636719,-0.32928943634033203
