sample_id,shard_file,offset,severity,noise_target,snr_target,bandwidth_target,bit_target,method,pesq,stoi,estoi,si_sdr,lsd,hf_lsd,delta_stoi_vs_base,delta_estoi_vs_base,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00065.pt:242,adaptive_shard_00065.pt,242,medium,1.0,22.40255355834961,2,1,base,nan,0.6270564709203932,0.4464025564133517,15.575846228247759,13.766678810119629,13.97585391998291,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:242,adaptive_shard_00065.pt,242,medium,1.0,22.40255355834961,2,1,v1_s0p75,nan,0.62654594095058,0.43965516231196816,15.727061903131506,13.670723915100098,13.425308227539062,-0.000510529969813156,-0.00674739410138353,0.15121567488374765,-0.09595489501953125,-0.5505456924438477
adaptive_shard_00065.pt:243,adaptive_shard_00065.pt,243,heavy,1.0,6.716754913330078,2,3,degraded,nan,0.48170721222837465,0.3163074065924531,6.18887575336119,43.79738235473633,48.655845642089844,0.02921366840627926,-0.058331790280252926,-7.479352827568281,29.950477600097656,34.42399883270264
adaptive_shard_00065.pt:243,adaptive_shard_00065.pt,243,heavy,1.0,6.716754913330078,2,3,base,nan,0.4524935438220954,0.374639196872706,13.66822858092947,13.846904754638672,14.231846809387207,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:243,adaptive_shard_00065.pt,243,heavy,1.0,6.716754913330078,2,3,v1_s0p75,nan,0.4546811678350211,0.37898922720849104,13.741196160539529,13.739896774291992,13.852027893066406,0.002187624012925715,0.004350030335785016,0.07296757961005795,-0.10700798034667969,-0.3798189163208008
adaptive_shard_00065.pt:244,adaptive_shard_00065.pt,244,clean,0.0,0.0,0,0,degraded,nan,0.9999999999997454,0.9999999999990736,104.24118001059466,5.847438335418701,5.847335338592529,0.1943996569515879,0.23534296558376067,84.33165173442583,-9.003942966461182,-9.165582180023193
adaptive_shard_00065.pt:244,adaptive_shard_00065.pt,244,clean,0.0,0.0,0,0,base,nan,0.8056003430481575,0.764657034415313,19.90952827616882,14.851381301879883,15.012917518615723,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:244,adaptive_shard_00065.pt,244,clean,0.0,0.0,0,0,v1_s0p75,nan,0.8033831359984357,0.7597769021182053,19.931907454522666,8.93506145477295,6.076645851135254,-0.0022172070497218366,-0.004880132297107709,0.02237917835384451,-5.916319847106934,-8.936271667480469
adaptive_shard_00065.pt:245,adaptive_shard_00065.pt,245,light,0.0,0.0,1,2,degraded,nan,0.8694308201357792,0.7639524800621457,26.12574785297939,16.93358612060547,19.008832931518555,0.11699378536133387,0.1053242252833202,7.146190265540138,1.169297218322754,3.7138586044311523
adaptive_shard_00065.pt:245,adaptive_shard_00065.pt,245,light,0.0,0.0,1,2,base,nan,0.7524370347744453,0.6586282547788255,18.979557587439253,15.764288902282715,15.294974327087402,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:245,adaptive_shard_00065.pt,245,light,0.0,0.0,1,2,v1_s0p75,nan,0.7487635668015378,0.6530528099359579,19.12074537674567,12.154302597045898,9.53685474395752,-0.0036734679729075737,-0.0055754448428675385,0.14118778930641795,-3.6099863052368164,-5.758119583129883
adaptive_shard_00065.pt:246,adaptive_shard_00065.pt,246,medium,1.0,24.198518753051758,2,2,degraded,nan,0.5280817988724491,0.39027561107462594,15.793204523327905,29.578067779541016,34.25056838989258,0.03184195727443656,-0.009294697706787314,1.9502852579650334,15.64428997039795,21.034417152404785
adaptive_shard_00065.pt:246,adaptive_shard_00065.pt,246,medium,1.0,24.198518753051758,2,2,base,nan,0.49623984159801254,0.39957030878141325,13.842919265362871,13.933777809143066,13.216151237487793,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:246,adaptive_shard_00065.pt,246,medium,1.0,24.198518753051758,2,2,v1_s0p75,nan,0.4952518835621685,0.3962363478753078,14.061436035475484,13.818800926208496,12.029102325439453,-0.000987958035844061,-0.0033339609061054376,0.21851677011261295,-0.11497688293457031,-1.1870489120483398
adaptive_shard_00065.pt:247,adaptive_shard_00065.pt,247,heavy,1.0,9.428577423095703,2,3,degraded,nan,0.38865459444155426,0.25362781566771414,8.52154438670722,41.885963439941406,47.28660202026367,0.009485558076720468,-0.061466559379968366,-5.964717973031158,29.23478126525879,35.42735767364502
adaptive_shard_00065.pt:247,adaptive_shard_00065.pt,247,heavy,1.0,9.428577423095703,2,3,base,nan,0.3791690363648338,0.3150943750476825,14.486262359738378,12.651182174682617,11.859244346618652,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:247,adaptive_shard_00065.pt,247,heavy,1.0,9.428577423095703,2,3,v1_s0p75,nan,0.38155954893346966,0.31991473834631334,14.6241228094743,12.967400550842285,11.684746742248535,0.002390512568635872,0.0048203632986308365,0.13786044973592304,0.31621837615966797,-0.1744976043701172
adaptive_shard_00065.pt:248,adaptive_shard_00065.pt,248,clean,0.0,0.0,0,0,degraded,nan,0.9999999995986756,0.999999999069009,95.06693679884481,1.281755805015564,1.2814568281173706,0.022378680424614106,0.026369833631523454,68.00788019712911,-6.969915986061096,-7.3946839570999146
adaptive_shard_00065.pt:248,adaptive_shard_00065.pt,248,clean,0.0,0.0,0,0,base,nan,0.9776213191740615,0.9736301654374856,27.0590566017157,8.25167179107666,8.676140785217285,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:248,adaptive_shard_00065.pt,248,clean,0.0,0.0,0,0,v1_s0p75,nan,0.9778777560146185,0.972759167115165,26.87083859302849,6.4254350662231445,5.798791885375977,0.0002564368405569839,-0.0008709983223206264,-0.18821800868720828,-1.8262367248535156,-2.8773488998413086
adaptive_shard_00065.pt:249,adaptive_shard_00065.pt,249,light,0.0,0.0,1,2,degraded,nan,0.9448112126517951,0.9222190479803866,35.356118128929694,10.438286781311035,12.793747901916504,0.013659148361251705,0.014480697231547768,8.600753778178884,-5.481884002685547,-7.045331001281738
adaptive_shard_00065.pt:249,adaptive_shard_00065.pt,249,light,0.0,0.0,1,2,base,nan,0.9311520642905434,0.9077383507488388,26.75536435075081,15.920170783996582,19.839078903198242,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:249,adaptive_shard_00065.pt,249,light,0.0,0.0,1,2,v1_s0p75,nan,0.9318259934287412,0.9080662934627689,26.717326383150386,13.368460655212402,15.887563705444336,0.0006739291381977486,0.0003279427139301072,-0.03803796760042388,-2.5517101287841797,-3.9515151977539062
adaptive_shard_00065.pt:250,adaptive_shard_00065.pt,250,medium,1.0,17.12040138244629,2,1,degraded,nan,0.8637154831505456,0.7015337466162901,16.863035210667785,28.25881576538086,33.01211929321289,-0.013800170021708746,-0.10289860301544795,-5.808914490544442,15.599798202514648,18.13401985168457
adaptive_shard_00065.pt:250,adaptive_shard_00065.pt,250,medium,1.0,17.12040138244629,2,1,base,nan,0.8775156531722543,0.804432349631738,22.671949701212228,12.659017562866211,14.87809944152832,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:250,adaptive_shard_00065.pt,250,medium,1.0,17.12040138244629,2,1,v1_s0p75,nan,0.877667863036474,0.8060671583754562,22.600097801883283,13.492801666259766,15.76987075805664,0.00015220986421971006,0.0016348087437181302,-0.07185189932894431,0.8337841033935547,0.8917713165283203
